object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Label 1,Probability of Label 2,Size in pixels,Radii of the object_0,Radii of the object_1,Total Intensity_0,Total Intensity_1,Total Intensity_2,Total Intensity_3,Center of the object_0,Center of the object_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Maximum intensity_3,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,PrincipalAxes_9,PrincipalAxes_10,PrincipalAxes_11,PrincipalAxes_12,PrincipalAxes_13,PrincipalAxes_14,PrincipalAxes_15,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Mean Intensity_3,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Minimum intensity_3,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Variance of Intensity_3,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Total Intensity in neighborhood_3,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Maximum intensity in neighborhood_3,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Mean Intensity in neighborhood_3,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Minimum intensity in neighborhood_3,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Variance of Intensity in neighborhood_3
4650,43,53,0,Label 1,0.67,0.33,1810.0,20.6395,9.99297,255444.0,255444.0,255444.0,461550.0,1578.45,1370.57,1612.0,1395.0,1541.0,1335.0,157.0,157.0,157.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.930003,-0.367551,-0.367551,-0.930003,141.129,141.129,141.129,255.0,125.0,125.0,125.0,255.0,45.3667,45.3667,45.3667,0.0,1.40715e+06,1.40715e+06,1.40715e+06,2.39114e+06,200.0,200.0,200.0,255.0,150.064,150.064,150.064,255.0,87.0,87.0,87.0,255.0,294.707,294.707,294.707,0.0
4651,43,54,0,Label 1,0.64,0.36,337.0,5.94547,4.5751,41678.0,41678.0,41678.0,85935.0,727.671,1353.47,738.0,1363.0,718.0,1343.0,143.0,143.0,143.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.739438,-0.673225,-0.673225,-0.739438,123.674,123.674,123.674,255.0,103.0,103.0,103.0,255.0,92.6116,92.6116,92.6116,0.0,453643.0,453643.0,453643.0,1.2087e+06,130.0,130.0,130.0,255.0,95.7053,95.7053,95.7053,255.0,78.0,78.0,78.0,255.0,58.8344,58.8344,58.8344,0.0
4652,43,55,0,Label 1,0.81,0.19,320.0,5.8841,4.33137,37075.0,37075.0,37075.0,81600.0,1771.1,1365.92,1782.0,1374.0,1760.0,1358.0,121.0,121.0,121.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.999956,0.00937823,0.00937823,-0.999956,115.859,115.859,115.859,255.0,105.0,105.0,105.0,255.0,14.1083,14.1083,14.1083,0.0,434321.0,434321.0,434321.0,1.19034e+06,113.0,113.0,113.0,255.0,93.0422,93.0422,93.0422,255.0,85.0,85.0,85.0,255.0,12.4916,12.4916,12.4916,0.0
4653,43,56,0,Label 2,0.39,0.61,624.0,13.3888,4.29784,74148.0,74148.0,74148.0,159120.0,701.441,1402.21,723.0,1418.0,682.0,1386.0,131.0,131.0,131.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.845299,-0.534294,-0.534294,-0.845299,118.827,118.827,118.827,255.0,105.0,105.0,105.0,255.0,30.5021,30.5021,30.5021,0.0,597611.0,597611.0,597611.0,1.58482e+06,139.0,139.0,139.0,255.0,96.1562,96.1562,96.1562,255.0,71.0,71.0,71.0,255.0,107.34,107.34,107.34,0.0
4654,43,57,0,Label 1,0.51,0.49,324.0,8.17358,3.31065,39816.0,39816.0,39816.0,82620.0,777.148,1401.56,790.0,1410.0,763.0,1392.0,133.0,133.0,133.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.944442,-0.328677,-0.328677,-0.944442,122.889,122.889,122.889,255.0,109.0,109.0,109.0,255.0,36.8827,36.8827,36.8827,0.0,486434.0,486434.0,486434.0,1.27551e+06,125.0,125.0,125.0,255.0,97.2479,97.2479,97.2479,255.0,75.0,75.0,75.0,255.0,74.2884,74.2884,74.2884,0.0
4655,43,58,0,Label 1,0.81,0.19,398.0,7.43628,4.48534,55457.0,55457.0,55457.0,101490.0,1187.66,1410.96,1203.0,1421.0,1175.0,1401.0,155.0,155.0,155.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.935529,0.353249,0.353249,-0.935529,139.339,139.339,139.339,255.0,113.0,113.0,113.0,255.0,101.691,101.691,101.691,0.0,520516.0,520516.0,520516.0,1.28979e+06,139.0,139.0,139.0,255.0,102.909,102.909,102.909,255.0,89.0,89.0,89.0,255.0,46.6901,46.6901,46.6901,0.0
4656,43,59,0,Label 1,0.55,0.45,358.0,5.52911,5.2004,47157.0,47157.0,47157.0,91290.0,727.595,1434.99,739.0,1445.0,717.0,1424.0,139.0,139.0,139.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.96445,-0.264266,-0.264266,-0.96445,131.723,131.723,131.723,255.0,113.0,113.0,113.0,255.0,35.7084,35.7084,35.7084,0.0,457109.0,457109.0,457109.0,1.21788e+06,128.0,128.0,128.0,255.0,95.7096,95.7096,95.7096,255.0,77.0,77.0,77.0,255.0,88.3212,88.3212,88.3212,0.0
4657,43,60,0,Label 1,0.71,0.29,356.0,7.94065,3.68388,42137.0,42137.0,42137.0,90780.0,1638.79,1568.47,1646.0,1585.0,1631.0,1555.0,127.0,127.0,127.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.119723,-0.992807,0.992807,0.119723,118.362,118.362,118.362,255.0,105.0,105.0,105.0,255.0,26.7704,26.7704,26.7704,0.0,439225.0,439225.0,439225.0,1.27653e+06,121.0,121.0,121.0,255.0,87.7397,87.7397,87.7397,255.0,76.0,76.0,76.0,255.0,54.7702,54.7702,54.7702,0.0
4658,43,61,0,Label 2,0.1,0.9,1092.0,22.1922,4.55825,135476.0,135476.0,135476.0,278460.0,533.662,1572.48,571.0,1583.0,493.0,1560.0,144.0,144.0,144.0,255.0,0.57735,-0.617145,0.0,-0.534601,0.57735,0.771551,0.0,-0.267163,0.57735,-0.154406,0.0,0.801764,0.0,-0.0,1.0,0.0,0.997474,-0.0710342,-0.0710342,-0.997474,124.062,124.062,124.062,255.0,107.0,107.0,107.0,255.0,68.5676,68.5676,68.5676,0.0,822300.0,822300.0,822300.0,2.05581e+06,255.0,255.0,255.0,255.0,101.997,101.997,101.997,255.0,56.0,56.0,56.0,255.0,648.047,648.047,648.047,0.0
4659,43,62,0,Label 1,0.6,0.4,234.0,6.14822,3.21945,25691.0,25691.0,25691.0,59670.0,314.162,1588.62,326.0,1596.0,302.0,1581.0,119.0,119.0,119.0,255.0,0.57735,-0.497052,0.0,-0.64777,0.57735,0.809511,0.0,-0.106574,0.57735,-0.31246,0.0,0.754344,0.0,-0.0,1.0,0.0,0.885718,-0.464223,-0.464223,-0.885718,109.791,109.791,109.791,255.0,101.0,101.0,101.0,255.0,17.422,17.422,17.422,0.0,453662.0,453662.0,453662.0,1.18167e+06,125.0,125.0,125.0,255.0,97.8986,97.8986,97.8986,255.0,78.0,78.0,78.0,255.0,62.77,62.77,62.77,0.0
4660,43,63,0,Label 1,0.77,0.23,335.0,6.14009,4.60061,38661.0,38661.0,38661.0,85425.0,955.534,1595.34,966.0,1605.0,946.0,1584.0,123.0,123.0,123.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.705987,-0.708225,0.708225,0.705987,115.406,115.406,115.406,255.0,105.0,105.0,105.0,255.0,21.0292,21.0292,21.0292,0.0,454890.0,454890.0,454890.0,1.23216e+06,137.0,137.0,137.0,255.0,94.1411,94.1411,94.1411,255.0,81.0,81.0,81.0,255.0,116.796,116.796,116.796,0.0
4661,43,64,0,Label 1,0.52,0.48,380.0,9.25179,3.47739,45924.0,45924.0,45924.0,96900.0,389.487,1616.46,396.0,1635.0,382.0,1600.0,135.0,135.0,135.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,-0.0238397,-0.999716,0.999716,-0.0238397,120.853,120.853,120.853,255.0,108.0,108.0,108.0,255.0,22.8993,22.8993,22.8993,0.0,528991.0,528991.0,528991.0,1.34156e+06,137.0,137.0,137.0,255.0,100.55,100.55,100.55,255.0,78.0,78.0,78.0,255.0,123.302,123.302,123.302,0.0
4662,43,65,0,Label 1,0.55,0.45,438.0,7.05298,4.94516,54713.0,54713.0,54713.0,111690.0,439.756,1619.58,453.0,1629.0,426.0,1610.0,134.0,134.0,134.0,255.0,0.57735,-0.632582,0.0,-0.516243,0.57735,0.76337,0.0,-0.289711,0.57735,-0.130788,0.0,0.805954,0.0,-0.0,1.0,0.0,0.981353,-0.192215,-0.192215,-0.981353,124.916,124.916,124.916,255.0,112.0,112.0,112.0,255.0,27.9906,27.9906,27.9906,0.0,505867.0,505867.0,505867.0,1.27908e+06,131.0,131.0,131.0,255.0,100.851,100.851,100.851,255.0,88.0,88.0,88.0,255.0,68.9093,68.9093,68.9093,0.0
4663,43,66,0,Label 2,0.31,0.69,177.0,4.32593,3.26181,22726.0,22726.0,22726.0,45135.0,573.667,1615.9,582.0,1622.0,566.0,1610.0,138.0,138.0,138.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.969809,0.243867,0.243867,-0.969809,128.395,128.395,128.395,255.0,121.0,121.0,121.0,255.0,12.386,12.386,12.386,0.0,465148.0,465148.0,465148.0,1.06335e+06,255.0,255.0,255.0,255.0,111.546,111.546,111.546,255.0,76.0,76.0,76.0,255.0,939.992,939.992,939.992,0.0
4664,43,67,0,Label 1,0.58,0.42,273.0,4.92957,4.40912,33901.0,33901.0,33901.0,69615.0,935.059,1618.08,944.0,1627.0,926.0,1610.0,137.0,137.0,137.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.889507,-0.456921,-0.456921,-0.889507,124.179,124.179,124.179,255.0,107.0,107.0,107.0,255.0,55.378,55.378,55.378,0.0,428378.0,428378.0,428378.0,1.14648e+06,152.0,152.0,152.0,255.0,95.2798,95.2798,95.2798,255.0,80.0,80.0,80.0,255.0,111.194,111.194,111.194,0.0
4665,43,68,0,Label 2,0.21,0.79,245.0,5.98486,3.302,29884.0,29884.0,29884.0,62475.0,642.282,1632.14,650.0,1642.0,635.0,1621.0,135.0,135.0,135.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.379746,-0.925091,0.925091,0.379746,121.976,121.976,121.976,255.0,107.0,107.0,107.0,255.0,56.7423,56.7423,56.7423,0.0,454549.0,454549.0,454549.0,1.15617e+06,135.0,135.0,135.0,255.0,100.253,100.253,100.253,255.0,70.0,70.0,70.0,255.0,189.082,189.082,189.082,0.0
4666,43,69,0,Label 2,0.35,0.65,137.0,3.35445,3.25047,17645.0,17645.0,17645.0,34935.0,362.912,1628.53,369.0,1635.0,357.0,1622.0,137.0,137.0,137.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.578324,-0.815807,0.815807,0.578324,128.796,128.796,128.796,255.0,113.0,113.0,113.0,255.0,30.002,30.002,30.002,0.0,391595.0,391595.0,391595.0,1.01694e+06,136.0,136.0,136.0,255.0,98.1933,98.1933,98.1933,255.0,78.0,78.0,78.0,255.0,131.364,131.364,131.364,0.0
4667,43,70,0,Label 2,0.33,0.67,472.0,9.90404,4.00376,61688.0,61688.0,61688.0,120360.0,521.411,1638.76,535.0,1655.0,509.0,1622.0,151.0,151.0,151.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.625253,-0.780422,0.780422,0.625253,130.695,130.695,130.695,255.0,110.0,110.0,110.0,255.0,71.8518,71.8518,71.8518,0.0,622555.0,622555.0,622555.0,1.39893e+06,255.0,255.0,255.0,255.0,113.481,113.481,113.481,255.0,81.0,81.0,81.0,255.0,733.088,733.088,733.088,0.0
4668,43,71,0,Label 1,0.51,0.49,199.0,4.07989,3.88526,24704.0,24704.0,24704.0,50745.0,413.623,1642.64,421.0,1650.0,406.0,1635.0,131.0,131.0,131.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.148287,-0.988944,0.988944,0.148287,124.141,124.141,124.141,255.0,113.0,113.0,113.0,255.0,14.543,14.543,14.543,0.0,443232.0,443232.0,443232.0,1.08222e+06,136.0,136.0,136.0,255.0,104.437,104.437,104.437,255.0,81.0,81.0,81.0,255.0,98.9595,98.9595,98.9595,0.0
4669,43,72,0,Label 1,0.59,0.41,313.0,6.01411,4.14187,38966.0,38966.0,38966.0,79815.0,593.789,1650.14,602.0,1661.0,585.0,1639.0,131.0,131.0,131.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,-0.366297,-0.930498,0.930498,-0.366297,124.492,124.492,124.492,255.0,109.0,109.0,109.0,255.0,13.4512,13.4512,13.4512,0.0,513235.0,513235.0,513235.0,1.18932e+06,255.0,255.0,255.0,255.0,110.042,110.042,110.042,255.0,86.0,86.0,86.0,255.0,456.495,456.495,456.495,0.0
4670,43,73,0,Label 2,0.26,0.74,557.0,14.4735,3.31643,64916.0,64916.0,64916.0,142035.0,672.321,1668.78,689.0,1691.0,657.0,1647.0,131.0,131.0,131.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.605309,-0.79599,0.79599,0.605309,116.546,116.546,116.546,255.0,105.0,105.0,105.0,255.0,37.9319,37.9319,37.9319,0.0,621552.0,621552.0,621552.0,1.60064e+06,135.0,135.0,135.0,255.0,99.0206,99.0206,99.0206,255.0,64.0,64.0,64.0,255.0,181.088,181.088,181.088,0.0
4671,43,74,0,Label 1,0.79,0.21,173.0,5.05352,2.76766,18401.0,18401.0,18401.0,44115.0,1044.2,1652.9,1053.0,1658.0,1034.0,1647.0,112.0,112.0,112.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.942036,-0.335512,-0.335512,-0.942036,106.364,106.364,106.364,255.0,97.0,97.0,97.0,255.0,5.08704,5.08704,5.08704,0.0,412210.0,412210.0,412210.0,1.0863e+06,138.0,138.0,138.0,255.0,96.7629,96.7629,96.7629,255.0,79.0,79.0,79.0,255.0,50.2799,50.2799,50.2799,0.0
4672,43,75,0,Label 1,0.66,0.34,306.0,5.81213,4.23248,39748.0,39748.0,39748.0,78030.0,948.935,1671.02,958.0,1682.0,941.0,1661.0,147.0,147.0,147.0,255.0,0.57735,-0.76337,0.0,-0.289711,0.57735,0.632582,0.0,-0.516243,0.57735,0.130788,0.0,0.805954,0.0,0.0,1.0,0.0,-0.382685,-0.923879,0.923879,-0.382685,129.895,129.895,129.895,255.0,112.0,112.0,112.0,255.0,72.2897,72.2897,72.2897,0.0,470433.0,470433.0,470433.0,1.18473e+06,152.0,152.0,152.0,255.0,101.255,101.255,101.255,255.0,80.0,80.0,80.0,255.0,112.726,112.726,112.726,0.0
4673,43,76,0,Label 2,0.15,0.85,1475.0,23.3231,8.05683,195169.0,195169.0,195169.0,376125.0,554.327,1694.62,602.0,1716.0,504.0,1668.0,168.0,168.0,168.0,255.0,0.57735,-0.632582,0.0,-0.516243,0.57735,0.76337,0.0,-0.289711,0.57735,-0.130788,0.0,0.805954,0.0,-0.0,1.0,0.0,0.99082,0.13519,0.13519,-0.99082,132.318,132.318,132.318,255.0,113.0,113.0,113.0,255.0,91.665,91.665,91.665,0.0,1.07725e+06,1.07725e+06,1.07725e+06,2.63798e+06,187.0,187.0,187.0,255.0,104.133,104.133,104.133,255.0,73.0,73.0,73.0,255.0,143.96,143.96,143.96,0.0
4674,43,77,0,Label 2,0.32,0.68,578.0,8.10069,5.74783,71077.0,71077.0,71077.0,147390.0,500.827,1718.26,516.0,1729.0,485.0,1706.0,140.0,140.0,140.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.979498,0.201456,0.201456,-0.979498,122.971,122.971,122.971,255.0,99.0,99.0,99.0,255.0,77.5441,77.5441,77.5441,0.0,529476.0,529476.0,529476.0,1.377e+06,160.0,160.0,160.0,255.0,98.0511,98.0511,98.0511,255.0,80.0,80.0,80.0,255.0,157.034,157.034,157.034,0.0
4675,43,78,0,Label 2,0.26,0.74,440.0,7.71833,4.77473,59918.0,59918.0,59918.0,112200.0,2036.94,1738.33,2047.0,1751.0,2025.0,1723.0,157.0,157.0,157.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,-0.541947,-0.840412,0.840412,-0.541947,136.177,136.177,136.177,255.0,109.0,109.0,109.0,255.0,88.8958,88.8958,88.8958,0.0,288073.0,288073.0,288073.0,845325.0,211.0,211.0,211.0,255.0,86.8998,86.8998,86.8998,255.0,13.0,13.0,13.0,255.0,2046.93,2046.93,2046.93,0.0
4676,43,79,0,Label 1,0.63,0.37,295.0,5.37461,4.37316,40228.0,40228.0,40228.0,75225.0,1896.73,1751.98,1905.0,1762.0,1888.0,1742.0,147.0,147.0,147.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,-0.449005,-0.893529,0.893529,-0.449005,136.366,136.366,136.366,255.0,118.0,118.0,118.0,255.0,43.2287,43.2287,43.2287,0.0,423567.0,423567.0,423567.0,1.16739e+06,141.0,141.0,141.0,255.0,92.5223,92.5223,92.5223,255.0,79.0,79.0,79.0,255.0,47.6602,47.6602,47.6602,0.0
4677,43,80,0,Label 1,0.71,0.29,1161.0,21.5911,5.41465,139210.0,139210.0,139210.0,296055.0,1545.82,1788.41,1567.0,1824.0,1523.0,1754.0,131.0,131.0,131.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.436438,-0.899734,0.899734,0.436438,119.905,119.905,119.905,255.0,108.0,108.0,108.0,255.0,22.6835,22.6835,22.6835,0.0,808608.0,808608.0,808608.0,2.10146e+06,131.0,131.0,131.0,255.0,98.1201,98.1201,98.1201,255.0,76.0,76.0,76.0,255.0,71.2667,71.2667,71.2667,0.0
4678,43,81,0,Label 1,0.85,0.15,380.0,11.0099,3.09592,46148.0,46148.0,46148.0,96900.0,1466.27,1788.54,1474.0,1809.0,1459.0,1763.0,131.0,131.0,131.0,255.0,0.57735,0.408248,0.707107,0.0,0.57735,0.408248,-0.707107,0.0,0.57735,-0.816497,0.0,0.0,0.0,-0.0,0.0,1.0,0.162082,-0.986777,0.986777,0.162082,121.442,121.442,121.442,255.0,109.0,109.0,109.0,255.0,23.9782,23.9782,23.9782,0.0,571582.0,571582.0,571582.0,1.48257e+06,130.0,130.0,130.0,255.0,98.3113,98.3113,98.3113,255.0,81.0,81.0,81.0,255.0,54.2237,54.2237,54.2237,0.0
4679,43,82,0,Label 1,0.56,0.44,581.0,10.3342,6.47773,73166.0,73166.0,73166.0,148155.0,1220.39,1794.22,1236.0,1809.0,1196.0,1779.0,151.0,151.0,151.0,255.0,0.57735,0.408248,0.707107,0.0,0.57735,0.408248,-0.707107,0.0,0.57735,-0.816497,0.0,0.0,0.0,-0.0,0.0,1.0,0.998008,-0.0630799,-0.0630799,-0.998008,125.931,125.931,125.931,255.0,113.0,113.0,113.0,255.0,72.4978,72.4978,72.4978,0.0,618457.0,618457.0,618457.0,1.58176e+06,182.0,182.0,182.0,255.0,99.7029,99.7029,99.7029,255.0,76.0,76.0,76.0,255.0,104.319,104.319,104.319,0.0
4680,43,83,0,Label 1,0.67,0.33,591.0,10.8319,4.67607,73818.0,73818.0,73818.0,150705.0,1596.4,1815.17,1617.0,1827.0,1578.0,1806.0,136.0,136.0,136.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.974308,-0.225218,-0.225218,-0.974308,124.904,124.904,124.904,255.0,110.0,110.0,110.0,255.0,26.3139,26.3139,26.3139,0.0,561355.0,561355.0,561355.0,1.46702e+06,131.0,131.0,131.0,255.0,97.576,97.576,97.576,255.0,79.0,79.0,79.0,255.0,77.171,77.171,77.171,0.0
4681,43,84,0,Label 2,0.22,0.78,433.0,10.4525,3.85288,53550.0,53550.0,53550.0,110415.0,1957.07,1820.47,1975.0,1834.0,1942.0,1806.0,151.0,151.0,151.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.841378,-0.540448,-0.540448,-0.841378,123.672,123.672,123.672,255.0,105.0,105.0,105.0,255.0,112.331,112.331,112.331,0.0,509172.0,509172.0,509172.0,1.4257e+06,195.0,195.0,195.0,255.0,91.0699,91.0699,91.0699,255.0,56.0,56.0,56.0,255.0,196.734,196.734,196.734,0.0
4682,43,85,0,Label 2,0.35,0.65,896.0,16.7566,6.43007,117348.0,117348.0,117348.0,228480.0,1880.42,1840.04,1901.0,1856.0,1849.0,1816.0,147.0,147.0,147.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.844664,-0.535297,-0.535297,-0.844664,130.969,130.969,130.969,255.0,112.0,112.0,112.0,255.0,82.5191,82.5191,82.5191,0.0,665528.0,665528.0,665528.0,1.85666e+06,135.0,135.0,135.0,255.0,91.4061,91.4061,91.4061,255.0,73.0,73.0,73.0,255.0,83.6404,83.6404,83.6404,0.0
4683,43,86,0,Label 1,0.86,0.14,736.0,12.0058,5.37968,86496.0,86496.0,86496.0,187680.0,1363.1,1842.08,1386.0,1858.0,1343.0,1825.0,125.0,125.0,125.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.870802,0.491634,0.491634,-0.870802,117.522,117.522,117.522,255.0,108.0,108.0,108.0,255.0,11.9479,11.9479,11.9479,0.0,630475.0,630475.0,630475.0,1.5912e+06,130.0,130.0,130.0,255.0,101.038,101.038,101.038,255.0,81.0,81.0,81.0,255.0,62.6077,62.6077,62.6077,0.0
4684,43,87,0,Label 1,0.77,0.23,424.0,7.09755,5.12148,51634.0,51634.0,51634.0,108120.0,1320.98,1843.53,1331.0,1858.0,1309.0,1832.0,130.0,130.0,130.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.41503,-0.909808,0.909808,0.41503,121.778,121.778,121.778,255.0,110.0,110.0,110.0,255.0,21.4697,21.4697,21.4697,0.0,534926.0,534926.0,534926.0,1.30688e+06,255.0,255.0,255.0,255.0,104.376,104.376,104.376,255.0,85.0,85.0,85.0,255.0,472.779,472.779,472.779,0.0
4685,43,88,0,Label 2,0.03,0.97,1791.0,30.9866,9.10639,213232.0,213232.0,213232.0,456705.0,303.515,1900.08,340.0,1955.0,285.0,1848.0,158.0,158.0,158.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.327816,-0.944741,0.944741,0.327816,119.058,119.058,119.058,255.0,103.0,103.0,103.0,255.0,74.1603,74.1603,74.1603,0.0,1.0802e+06,1.0802e+06,1.0802e+06,2.82362e+06,255.0,255.0,255.0,255.0,97.5529,97.5529,97.5529,255.0,32.0,32.0,32.0,255.0,772.33,772.33,772.33,0.0
4686,43,89,0,Label 2,0.32,0.68,261.0,5.86356,3.65943,32496.0,32496.0,32496.0,66555.0,1560.2,1886.8,1573.0,1894.0,1550.0,1880.0,140.0,140.0,140.0,255.0,0.57735,0.0,-0.79507,-0.185823,0.57735,0.0,0.558462,-0.59564,0.57735,0.0,0.236608,0.781462,0.0,1.0,0.0,0.0,0.99617,0.087434,0.087434,-0.99617,124.506,124.506,124.506,255.0,105.0,105.0,105.0,255.0,49.2921,49.2921,49.2921,0.0,443130.0,443130.0,443130.0,1.16943e+06,217.0,217.0,217.0,255.0,96.6267,96.6267,96.6267,255.0,54.0,54.0,54.0,255.0,437.36,437.36,437.36,0.0
4687,43,90,0,Label 2,0.27,0.73,1356.0,21.0318,11.216,165064.0,165064.0,165064.0,345780.0,1205.19,1924.33,1249.0,1949.0,1162.0,1902.0,136.0,136.0,136.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.965757,-0.259448,-0.259448,-0.965757,121.729,121.729,121.729,255.0,104.0,104.0,104.0,255.0,53.6594,53.6594,53.6594,0.0,955209.0,955209.0,955209.0,2.5268e+06,134.0,134.0,134.0,255.0,96.3981,96.3981,96.3981,255.0,60.0,60.0,60.0,255.0,170.393,170.393,170.393,0.0
